qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
"4481,74,8,1,9,1,""119886"",""122994"",\N"
"4482,74,4,4,5,2,""119889"",""123552"",\N"
"4483,74,18,16,3,3,""120464"",""123641"",\N"
"4484,74,17,3,7,4,""120442"",""124069"",\N"
"4485,74,15,7,16,5,""120492"",""124026"",\N"
"4486,74,11,16,4,6,""120851"",""123807"",\N"
"4487,74,25,1,10,7,""120632"",""124057"",\N"
"4488,74,13,15,12,8,""120593"",""124337"",\N"
"4489,74,2,3,8,9,""120807"",""124389"",\N"
"4490,74,22,6,2,10,""120892"",""124351"",\N"
"4491,74,23,7,17,11,""120994"",""124422"",\N"
"4492,74,35,15,11,12,""120999"",""125260"",\N"
"4493,74,21,4,6,13,""121708"",""125002"",\N"
"4494,74,30,6,1,14,""120260"",""126984"",\N"
"4495,74,14,9,14,15,""121632"",""126438"",\N"
"4496,74,24,9,15,16,""121804"",""126351"",\N"
"4497,74,39,17,19,17,""123123"",""128976"",\N"
"4498,74,33,17,18,18,""125100"",""129152"",\N"
"4499,74,40,18,20,19,""126484"",""130564"",\N"
"4500,74,27,18,21,20,""125921"",\N,\N"
"4501,75,8,1,9,1,""114819"",""116602"",\N"
"4502,75,17,3,7,2,""115042"",""116626"",\N"
"4503,75,4,4,5,3,""114811"",""116880"",\N"
"4504,75,23,7,17,4,""114870"",""117047"",\N"
"4505,75,15,7,16,5,""114795"",""117200"",\N"
"4506,75,21,4,6,6,""115601"",""117229"",\N"
"4507,75,31,1,10,7,""115902"",""117570"",\N"
"4508,75,30,6,1,8,""115398"",""118153"",\N"
"4509,75,14,9,14,9,""115795"",""118373"",\N"
"4510,75,13,15,12,10,""115863"",""118361"",\N"
"4511,75,24,9,15,11,""116288"",""119014"",\N"
"4512,75,35,15,11,12,""116794"",""119686"",\N"
"4513,75,39,17,19,13,""118557"",""120711"",\N"
"4514,75,33,17,18,14,""119040"",""120903"",\N"
"4515,75,27,18,21,15,""119563"",""121578"",\N"
"4516,75,40,18,20,16,""120306"",""122453"",\N"
"4517,75,2,3,8,17,""115038"",\N,\N"
"4518,75,22,6,2,18,""115746"",\N,\N"
"4519,76,8,1,9,1,""113644"",""116681"",\N"
"4520,76,4,4,5,2,""114125"",""116281"",\N"
"4521,76,17,3,7,3,""114584"",""117072"",\N"
"4522,76,21,4,6,4,""114783"",""117317"",\N"
"4523,76,15,7,16,5,""115189"",""117401"",\N"
"4524,76,2,3,8,6,""115128"",""117755"",\N"
"4525,76,14,9,14,7,""115329"",""118538"",\N"
"4526,76,30,6,1,8,""116186"",""118550"",\N"
"4527,76,35,15,11,9,""115921"",""119015"",\N"
"4528,76,22,6,2,10,""116142"",""118841"",\N"
"4529,76,13,15,12,11,""116218"",""118902"",\N"
"4530,76,24,9,15,12,""116817"",""120335"",\N"
"4531,76,40,18,20,13,""118574"",""122236"",\N"
"4532,76,27,18,21,14,""119229"",""122977"",\N"
"4533,76,33,17,18,15,""119408"",""123670"",\N"
"4534,76,31,1,10,16,""114858"",\N,\N"
"4535,76,39,17,19,17,""119474"",""123948"",\N"
4536,76,23,7,17,18,\N,\N,\N
"4537,841,20,9,1,1,""125296"",""124090"",""123529"""
"4538,841,1,1,3,2,""125384"",""124595"",""124307"""
"4539,841,17,9,2,3,""125900"",""124658"",""124395"""
"4540,841,18,1,4,4,""125886"",""124957"",""124779"""
"4541,841,4,6,5,5,""125707"",""125242"",""124974"""
"4542,841,808,4,10,6,""125543"",""125582"",""125247"""
"4543,841,3,131,8,7,""125856"",""125606"",""125421"""
"4544,841,13,6,6,8,""126031"",""125611"",""125599"""
"4545,841,155,15,16,9,""125717"",""125405"",""125626"""
"4546,841,67,5,18,10,""126232"",""125882"",""127066"""
"4547,841,30,131,7,11,""125962"",""125971"",\N"
"4548,841,153,5,19,12,""126620"",""126103"",\N"
"4549,841,815,15,17,13,""125812"",""126108"",\N"
"4550,841,814,10,15,14,""127222"",""126739"",\N"
"4551,841,813,3,12,15,""126298"",""126768"",\N"
"4552,841,16,10,14,16,""126245"",""131407"",\N"
"4553,841,22,3,11,17,""126270"",\N,\N"
"4554,841,2,4,9,18,""127239"",\N,\N"
"4555,841,5,205,20,19,""129254"",\N,\N"
"4556,841,15,205,21,20,""129342"",\N,\N"
"4557,841,10,166,24,21,""129858"",\N,\N"
"4558,841,816,166,25,22,""130822"",\N,\N"
"4562,842,20,9,1,1,""137468"",""135934"",""134870"""
"4560,841,24,164,23,23,""132978"",\N,\N"
"4561,841,39,164,22,24,""134293"",\N,\N"
"4563,842,1,1,3,2,""136861"",""135852"",""134974"""
"4564,842,17,9,2,3,""137924"",""136080"",""135179"""
"4565,842,18,1,4,4,""137033"",""135569"",""135200"""
"4566,842,4,6,5,5,""136897"",""136320"",""135802"""
"4567,842,2,4,9,6,""137224"",""136811"",""136124"""
"4568,842,13,6,6,7,""136744"",""136557"",""136251"""
"4569,842,808,4,10,8,""137210"",""136642"",""136324"""
"4570,842,3,131,8,9,""137316"",""136388"",""136809"""
"4571,842,155,15,16,10,""136994"",""136691"",""136820"""
"4572,842,30,131,7,11,""136904"",""137035"",\N"
"4573,842,67,5,18,12,""137693"",""137160"",\N"
"4574,842,153,5,19,13,""137677"",""137347"",\N"
"4575,842,814,10,15,14,""138045"",""137370"",\N"
"4576,842,22,3,11,15,""138163"",""137496"",\N"
"4577,842,815,15,17,16,""137759"",""137528"",\N"
"4578,842,16,10,14,17,""137693"",""137593"",\N"
"4579,842,813,3,12,18,""138276"",\N,\N"
"4580,842,5,205,20,19,""138645"",\N,\N"
"4581,842,15,205,21,20,""138791"",\N,\N"
"4582,842,10,166,24,21,""140648"",\N,\N"
"4583,842,816,166,25,22,""141001"",\N,\N"
"4584,842,24,164,23,23,""141549"",\N,\N"
"4585,842,39,164,22,24,""142574"",\N,\N"
"4586,843,20,9,1,1,""135674"",""134776"",""133706"""
"4587,843,18,1,4,2,""135924"",""134662"",""134421"""
"4588,843,1,1,3,3,""136091"",""134486"",""134463"""
"4589,843,3,131,8,4,""135272"",""135850"",""134670"""
"4590,843,4,6,5,5,""135389"",""135165"",""135119"""
"4591,843,13,6,6,6,""135478"",""135437"",""135145"""
"4592,843,153,5,19,7,""136133"",""135563"",""136158"""
"4593,843,814,10,15,8,""135702"",""135858"",""136190"""
"4594,843,67,5,18,9,""136110"",""135500"",""136203"""
"4595,843,808,4,10,10,""135370"",""135149"",\N"
"4596,843,16,10,14,11,""136092"",""135874"",\N"
"4597,843,815,15,17,12,""136046"",""136053"",\N"
"4598,843,155,15,16,13,""136147"",""136236"",\N"
"4599,843,30,131,7,14,""135508"",""136457"",\N"
"4600,843,22,3,11,15,""135911"",""136465"",\N"
"4601,843,2,4,9,16,""135910"",""136611"",\N"
"4602,843,813,3,12,17,""136121"",""136956"",\N"
"4603,843,17,9,2,18,""136468"",\N,\N"
"4604,843,5,205,20,19,""137894"",\N,\N"
"4605,843,15,205,21,20,""138318"",\N,\N"
"4606,843,816,166,25,21,""139119"",\N,\N"
"4607,843,10,166,24,22,""139708"",\N,\N"
"4608,843,24,164,23,23,""140212"",\N,\N"
"4609,843,39,164,22,24,""140445"",\N,\N"
"4610,844,20,9,1,1,""127039"",""125610"",""125049"""
"4611,844,17,9,2,2,""127090"",""126075"",""125454"""
"4612,844,3,131,8,3,""127514"",""125801"",""125574"""
"4613,844,1,1,3,4,""127091"",""126066"",""125595"""
"4614,844,4,6,5,5,""127349"",""126152"",""125851"""
"4615,844,18,1,4,6,""127374"",""126485"",""125982"""
"4616,844,808,4,10,7,""127475"",""126654"",""126296"""
"4617,844,30,131,7,8,""127697"",""126121"",""126646"""
"4618,844,2,4,9,9,""127901"",""126740"",""126659"""
"4619,844,13,6,6,10,""127013"",""126395"",\N"
"4620,844,22,3,11,11,""128246"",""126764"",\N"
"4621,844,16,10,14,12,""127392"",""127027"",\N"
"4622,844,814,10,15,13,""127625"",""127145"",\N"
"4623,844,813,3,12,14,""127396"",""127236"",\N"
"4624,844,815,15,17,15,""127778"",""127244"",\N"
"4625,844,67,5,18,16,""127620"",""127255"",\N"
"4626,844,153,5,19,17,""128055"",""127572"",\N"
"4627,844,5,205,20,18,""128780"",\N,\N"
"4628,844,15,205,21,19,""129673"",\N,\N"
"4629,844,816,166,25,20,""130445"",\N,\N"
"4630,844,24,164,23,21,""130692"",\N,\N"
"4631,844,10,166,24,22,""130813"",\N,\N"
"4632,844,39,164,22,23,""131564"",\N,\N"
"4633,845,17,9,2,1,""123619"",""121773"",""120981"""
"4634,845,20,9,1,2,""124142"",""121540"",""121181"""
"4635,845,1,1,3,3,""124370"",""122148"",""121961"""
"4636,845,4,6,5,4,""123485"",""122813"",""121964"""
"4637,845,18,1,4,5,""124428"",""122050"",""121996"""
"4638,845,808,4,10,6,""123069"",""122948"",""122471"""
"4639,845,3,131,8,7,""123507"",""122569"",""122599"""
"4640,845,13,6,6,8,""123506"",""123026"",""122888"""
"4641,845,813,3,12,9,""123406"",""122854"",""122952"""
"4642,845,30,131,7,10,""122960"",""122671"",\N"
"4643,845,67,5,18,11,""123962"",""123231"",\N"
"4644,845,815,15,17,12,""124209"",""123367"",\N"
"4645,845,153,5,19,13,""124049"",""123694"",\N"
"4646,845,155,15,16,14,""123656"",""123702"",\N"
"4647,845,5,205,20,15,""125874"",""125403"",\N"
"4648,845,814,10,15,16,""124332"",""126126"",\N"
"4649,845,16,10,14,17,""124648"",""126571"",\N"
"4650,845,15,205,21,18,""126521"",\N,\N"
"4651,845,22,3,11,19,""126910"",\N,\N"
"4652,845,10,166,24,20,""127315"",\N,\N"
"4653,845,24,164,23,21,""127809"",\N,\N"
"4654,845,39,164,22,22,""127908"",\N,\N"
"4655,845,816,166,25,23,""128556"",\N,\N"
"4656,846,20,9,1,1,""115606"",""114277"",""113556"""
"4657,846,18,1,4,2,""115397"",""114545"",""113997"""
"4658,846,17,9,2,3,""116087"",""114742"",""114019"""
"4659,846,4,6,5,4,""116051"",""114569"",""114483"""
"4660,846,30,131,7,5,""116092"",""114981"",""114682"""
"4661,846,13,6,6,6,""116309"",""114648"",""114877"""
"4662,846,1,1,3,7,""115207"",""114275"",""115280"""
"4663,846,3,131,8,8,""115858"",""114741"",""115766"""
"4664,846,813,3,12,9,""115819"",""115545"",""116528"""
"4665,846,815,15,17,10,""115918"",""115482"",\N"
"4666,846,808,4,10,11,""116378"",""115815"",\N"
"4667,846,22,3,11,12,""116616"",""115826"",\N"
"4668,846,155,15,16,13,""116513"",""115973"",\N"
"4669,846,814,10,15,14,""116813"",""116118"",\N"
"4670,846,16,10,14,15,""116600"",""116121"",\N"
"4671,846,2,4,9,16,""116681"",""116214"",\N"
"4672,846,67,5,18,17,""116358"",""116300"",\N"
"4673,846,5,205,20,18,""117343"",\N,\N"
"4674,846,15,205,21,19,""117381"",\N,\N"
"4675,846,153,5,19,20,""117820"",\N,\N"
"4676,846,10,166,24,21,""117914"",\N,\N"
"4677,846,816,166,25,22,""118736"",\N,\N"
4678,846,39,164,22,23,\N,\N,\N
4679,846,24,164,23,24,\N,\N,\N
"4680,847,20,9,1,1,""114011"",""113486"",""113014"""
"4681,847,4,6,5,2,""113822"",""113672"",""113199"""
"4682,847,13,6,6,3,""114026"",""113431"",""113217"""
"4683,847,17,9,2,4,""114375"",""113654"",""113429"""
"4684,847,1,1,3,5,""114114"",""113926"",""113565"""
"4685,847,3,131,8,6,""114920"",""113950"",""113814"""
"4686,847,18,1,4,7,""114374"",""113955"",""113838"""
"4687,847,30,131,7,8,""114970"",""114242"",""113864"""
"4688,847,2,4,9,9,""115096"",""114467"",""114062"""
"4689,847,808,4,10,10,""114699"",""114354"",""114085"""
"4690,847,814,10,15,11,""114874"",""114752"",\N"
"4691,847,813,3,12,12,""115585"",""115043"",\N"
"4692,847,155,15,16,13,""115694"",""115285"",\N"
"4693,847,16,10,14,14,""114931"",""115287"",\N"
"4694,847,67,5,18,15,""115901"",""115334"",\N"
"4695,847,22,3,11,16,""115331"",""115361"",\N"
"4696,847,37,15,17,17,""116229"",""115587"",\N"
"4697,847,153,5,19,18,""116294"",\N,\N"
"4698,847,15,205,21,19,""116745"",\N,\N"
"4699,847,5,205,20,20,""116786"",\N,\N"
"4700,847,24,164,23,21,""118424"",\N,\N"
"4701,847,10,166,24,22,""118537"",\N,\N"
"4702,847,39,164,22,23,""118574"",\N,\N"
"4703,847,816,166,25,24,""119414"",\N,\N"
"4704,848,20,9,1,1,""139116"",""137305"",""136975"""
"4705,848,17,9,2,2,""139956"",""138058"",""137163"""
"4706,848,1,1,3,3,""139244"",""137727"",""137380"""
"4707,848,4,6,5,4,""139725"",""137930"",""137454"""
"4708,848,13,6,6,5,""138413"",""138566"",""137535"""
"4709,848,18,1,4,6,""139453"",""137749"",""137645"""
"4710,848,3,131,8,7,""139266"",""138373"",""138231"""
"4711,848,30,131,7,8,""139198"",""138365"",""138240"""
"4712,848,2,4,9,9,""139877"",""138781"",\N"
"4713,848,16,10,14,10,""139329"",""139034"",\N"
"4714,848,808,4,10,11,""139690"",""139068"",\N"
"4715,848,814,10,15,12,""139852"",""139422"",\N"
"4716,848,22,3,11,13,""139602"",""139489"",\N"
"4717,848,155,15,16,14,""140131"",""139525"",\N"
"4718,848,813,3,12,15,""139690"",""139645"",\N"
"4719,848,815,15,17,16,""139494"",""139657"",\N"
"4720,848,67,5,18,17,""139679"",""139711"",\N"
"4721,848,153,5,19,18,""140232"",\N,\N"
"4722,848,5,205,20,19,""141664"",\N,\N"
"4723,848,15,205,21,20,""142234"",\N,\N"
"4724,848,10,166,24,21,""142553"",\N,\N"
"4725,848,24,164,23,22,""143584"",\N,\N"
"4726,848,816,166,25,23,""143735"",\N,\N"
"4727,848,39,164,22,24,""144363"",\N,\N"
"4728,849,17,9,2,1,""132670"",""131673"",""130399"""
"4729,849,20,9,1,2,""132977"",""132379"",""130431"""
"4730,849,4,6,5,3,""132986"",""131727"",""130516"""
"4731,849,13,6,6,4,""132760"",""131640"",""131124"""
"4732,849,18,1,4,5,""134230"",""132273"",""131898"""
"4733,849,814,10,15,6,""134472"",""132569"",""131929"""
"4734,849,813,3,12,7,""132702"",""132588"",""131933"""
"4735,849,155,15,16,8,""134324"",""132399"",""132128"""
"4736,849,3,131,8,9,""134186"",""132295"",""132209"""
"4737,849,1,1,3,10,""133581"",""132505"",""132376"""
"4738,849,16,10,14,11,""134454"",""132617"",\N"
"4739,849,815,15,17,12,""134145"",""132624"",\N"
"4740,849,30,131,7,13,""134160"",""132656"",\N"
"4741,849,808,4,10,14,""134428"",""132734"",\N"
"4742,849,22,3,11,15,""133532"",""133119"",\N"
"4743,849,2,4,9,16,""135132"",""133805"",\N"
"4744,849,5,205,20,17,""134923"",""134821"",\N"
"4745,849,153,5,19,18,""135245"",\N,\N"
"4746,849,67,5,18,19,""135749"",\N,\N"
"4747,849,10,166,24,20,""136203"",\N,\N"
"4748,849,15,205,21,21,""136456"",\N,\N"
"4749,849,816,166,25,22,""137154"",\N,\N"
"4750,849,24,164,23,23,""137484"",\N,\N"
"4751,849,817,164,22,24,""138059"",\N,\N"
"4752,850,17,9,2,1,""133096"",""131311"",""130079"""
"4753,850,1,1,3,2,""132934"",""130998"",""130134"""
"4754,850,20,9,1,3,""132973"",""131017"",""130216"""
"4755,850,4,6,5,4,""132916"",""131150"",""130442"""
"4756,850,13,6,6,5,""131826"",""131582"",""130910"""
"4757,850,3,131,8,6,""132785"",""131343"",""131263"""
"4758,850,18,1,4,7,""133224"",""131532"",""131288"""
"4759,850,16,10,14,8,""132286"",""131809"",""132010"""
"4760,850,808,4,10,9,""133187"",""131985"",""132187"""
"4761,850,30,131,7,10,""132603"",""132180"",""132482"""
"4762,850,2,4,9,11,""132505"",""132215"",\N"
"4763,850,814,10,15,12,""132651"",""132560"",\N"
"4764,850,813,3,12,13,""133003"",""132635"",\N"
"4765,850,22,3,11,14,""133664"",""133043"",\N"
"4766,850,815,15,17,15,""133295"",""133176"",\N"
"4767,850,67,5,18,16,""133635"",""133546"",\N"
"4768,850,153,5,19,17,""133658"",""133698"",\N"
"4769,850,155,15,16,18,""133786"",\N,\N"
"4770,850,5,205,20,19,""135599"",\N,\N"
"4771,850,10,166,24,20,""136400"",\N,\N"
"4772,850,812,205,21,21,""136422"",\N,\N"
"4773,850,816,166,25,22,""136641"",\N,\N"
"4774,850,24,164,23,23,""137011"",\N,\N"
"4775,850,817,164,22,24,""137036"",\N,\N"
"4776,851,20,9,1,1,""121740"",""121095"",""119815"""
"4777,851,1,1,3,2,""121636"",""121105"",""119978"""
"4778,851,18,1,4,3,""122038"",""120578"",""120024"""
"4779,851,13,6,6,4,""122130"",""121099"",""120350"""
"4780,851,4,6,5,5,""121578"",""120262"",""120365"""
"4781,851,17,9,2,6,""122208"",""120890"",""120474"""
"4782,851,3,131,8,7,""122996"",""121243"",""121098"""
"4783,851,16,10,14,8,""122237"",""122000"",""121445"""
"4784,851,30,131,7,9,""122876"",""121852"",""121907"""
"4785,851,815,15,17,10,""123067"",""122157"",\N"
"4786,851,814,10,15,11,""122976"",""122256"",\N"
"4787,851,808,4,10,12,""123070"",""122284"",\N"
"4788,851,155,15,16,13,""123278"",""122435"",\N"
"4789,851,2,4,9,14,""123024"",""122470"",\N"
"4790,851,22,3,11,15,""123075"",""122684"",\N"
"4791,851,153,5,19,16,""123285"",""122979"",\N"
"4792,851,813,3,12,17,""123847"",\N,\N"
"4793,851,67,5,18,18,""124070"",\N,\N"
"4794,851,5,205,20,19,""124362"",\N,\N"
"4795,851,15,205,21,20,""124534"",\N,\N"
"4796,851,10,166,24,21,""126294"",\N,\N"
"4797,851,24,164,23,22,""126323"",\N,\N"
"4798,851,817,164,22,23,""126479"",\N,\N"
"4799,851,816,166,25,24,""126510"",\N,\N"
"4800,852,20,9,1,1,""203029"",""203317"",""148298"""
"4801,852,1,1,3,2,""203008"",""202823"",""148730"""
"4802,852,17,9,2,3,""202827"",""203302"",""149376"""
"4803,852,13,6,6,4,""205834"",""204507"",""150256"""
"4804,852,3,131,8,5,""205091"",""203723"",""150552"""
"4805,852,153,5,19,6,""205419"",""204561"",""150773"""
"4806,852,811,4,9,7,""205047"",""204452"",""151121"""
"4807,852,4,6,5,8,""204450"",""202768"",""151251"""
"4808,852,815,15,17,9,""206284"",""204625"",""151374"""
"4809,852,808,4,10,10,""205292"",""203466"",""152303"""
"4810,852,67,5,18,11,""204744"",""204692"",\N"
"4811,852,155,15,16,12,""207194"",""204757"",\N"
"4812,852,18,1,4,13,""201813"",""205150"",\N"
"4813,852,22,3,11,14,""205720"",""207349"",\N"
"4814,852,16,10,14,15,""206000"",""207777"",\N"
"4815,852,813,3,12,16,""205621"",""208106"",\N"
"4816,852,5,205,20,17,""206780"",""208354"",\N"
"4817,852,814,10,15,18,""207758"",\N,\N"
"4818,852,15,205,21,19,""208773"",\N,\N"
"4819,852,10,166,24,20,""209566"",\N,\N"
"4820,852,816,166,25,21,""211601"",\N,\N"
"4821,852,24,164,23,22,""211616"",\N,\N"
"4822,852,817,164,22,23,""213077"",\N,\N"
"4823,854,20,9,1,1,""146397"",""144931"",""144381"""
"4824,854,17,9,2,2,""147332"",""145651"",""144732"""
"4825,854,18,1,4,3,""146956"",""145472"",""144804"""
"4826,854,1,1,3,4,""147014"",""146829"",""144809"""
"4827,854,4,6,5,5,""147054"",""145779"",""144874"""
"4828,854,13,6,6,6,""147945"",""145955"",""145800"""
"4829,854,3,131,8,7,""147688"",""146405"",""146013"""
"4830,854,30,131,7,8,""148819"",""146043"",\N"
"4831,854,16,10,14,9,""147952"",""147093"",\N"
"4832,854,814,10,15,10,""148022"",""147486"",\N"
"4833,854,815,15,17,11,""147717"",""147616"",\N"
"4834,854,22,3,11,12,""148061"",""148082"",\N"
"4835,854,813,3,12,13,""149710"",""148270"",\N"
"4836,854,67,5,18,14,""148753"",""148634"",\N"
"4837,854,811,4,9,15,""148861"",""148662"",\N"
"4838,854,153,5,19,16,""149588"",""149862"",\N"
"4839,854,155,15,16,17,""148054"",\N,\N"
"4840,854,808,4,10,18,""149835"",\N,\N"
"4841,854,5,205,20,19,""150948"",\N,\N"
"4842,854,15,205,21,20,""151012"",\N,\N"
"4843,854,10,166,24,21,""152154"",\N,\N"
"4844,854,816,166,25,22,""152363"",\N,\N"
"4845,854,817,164,22,23,""152404"",\N,\N"
"4846,854,24,164,23,24,""152810"",\N,\N"
"4847,855,20,9,1,1,""133051"",""131424"",""130466"""
"4848,855,18,1,4,2,""132947"",""131434"",""130475"""
"4849,855,1,1,3,3,""132843"",""131139"",""130617"""
"4850,855,13,6,6,4,""133235"",""131909"",""130804"""
"4851,855,4,6,5,5,""132817"",""131612"",""130886"""
"4852,855,17,9,2,6,""133135"",""131576"",""131156"""
"4853,855,155,15,16,10,""132626"",""132380"",\N"
"4854,855,30,131,7,7,""133748"",""132116"",\N"
"4855,855,811,4,9,8,""133359"",""132297"",\N"
"4856,855,808,4,10,9,""132877"",""132245"",\N"
"4857,855,16,10,14,11,""132761"",""132463"",\N"
"4858,855,814,10,15,12,""133499"",""132746"",\N"
"4859,855,22,3,11,13,""133921"",""133079"",\N"
"4860,855,813,3,12,14,""133781"",""133224"",\N"
"4861,855,67,5,18,15,""133064"",""133227"",\N"
"4862,855,153,5,19,16,""135111"",""133427"",\N"
"4863,855,815,15,17,17,""134704"",\N,\N"
"4864,855,5,205,20,18,""135454"",\N,\N"
"4865,855,15,205,21,19,""135514"",\N,\N"
"4866,855,816,166,25,20,""136439"",\N,\N"
"4867,855,10,166,24,21,""136507"",\N,\N"
"4868,855,817,164,22,22,""137846"",\N,\N"
4869,855,3,131,8,23,\N,\N,\N
4870,855,24,164,23,24,\N,\N,\N
"4871,856,1,1,3,1,""137525"",""136526"",""135820"""
"4872,856,20,9,1,2,""139093"",""137285"",""136042"""
"4873,856,18,1,4,3,""137929"",""137302"",""136126"""
"4874,856,17,9,2,4,""139071"",""137292"",""136468"""
"4875,856,13,6,6,5,""138670"",""137313"",""136831"""
"4876,856,4,6,5,6,""138393"",""137352"",""136980"""
"4877,856,3,131,8,7,""138426"",""137892"",""137754"""
"4878,856,808,4,10,8,""138378"",""138186"",""138124"""
"4879,856,814,10,15,9,""138549"",""138254"",\N"
"4880,856,16,10,14,10,""138789"",""138219"",\N"
"4881,856,153,5,19,11,""139392"",""138315"",\N"
"4882,856,30,131,7,12,""138502"",""138354"",\N"
"4883,856,67,5,18,13,""139352"",""138508"",\N"
"4884,856,155,15,16,14,""139464"",""138775"",\N"
"4885,856,811,4,9,15,""139316"",""138791"",\N"
"4886,856,813,3,12,16,""139436"",""139189"",\N"
"4887,856,815,15,17,17,""139097"",""139443"",\N"
"4888,856,22,3,11,18,""139538"",\N,\N"
"4889,856,5,205,20,19,""140522"",\N,\N"
"4890,856,15,205,21,20,""141101"",\N,\N"
"4891,856,10,166,24,21,""142091"",\N,\N"
"4892,856,816,166,25,22,""143483"",\N,\N"
"4893,856,24,164,23,23,""143758"",\N,\N"
4894,856,817,164,22,24,\N,\N,\N
"4895,857,20,9,1,1,""126218"",""124657"",""124178"""
"4896,857,1,1,3,2,""126563"",""125019"",""124474"""
"4897,857,17,9,2,3,""126473"",""125282"",""124508"""
"4898,857,4,6,5,4,""126774"",""125158"",""124519"""
"4899,857,18,1,4,5,""126225"",""125299"",""124950"""
"4900,857,13,6,6,6,""127012"",""125522"",""125122"""
"4901,857,3,131,8,7,""126364"",""125555"",""125451"""
"4902,857,16,10,14,8,""126271"",""126140"",\N"
"4903,857,67,5,18,9,""126608"",""126161"",\N"
"4904,857,153,5,19,10,""126557"",""126319"",\N"
"4905,857,808,4,10,11,""126189"",""126319"",\N"
"4906,857,30,131,7,12,""126790"",""126337"",\N"
"4907,857,814,10,15,13,""126864"",""126503"",\N"
"4908,857,813,3,12,14,""126829"",""126537"",\N"
"4909,857,811,4,9,15,""126766"",""126651"",\N"
"4910,857,22,3,11,16,""127479"",""127247"",\N"
"4911,857,815,15,17,17,""127249"",""127562"",\N"
"4912,857,155,15,16,18,""127876"",\N,\N"
"4913,857,5,205,20,19,""128565"",\N,\N"
"4914,857,15,205,21,20,""128752"",\N,\N"
"4915,857,817,164,23,21,""130216"",\N,\N"
"4916,857,39,164,22,22,""130238"",\N,\N"
"4917,857,816,166,25,23,""130866"",\N,\N"
"4918,857,10,166,24,24,""134046"",\N,\N"
"4919,858,20,9,1,1,""140478"",""138516"",""138481"""
"4920,858,1,1,3,2,""139782"",""138434"",""138622"""
"4921,858,18,1,4,3,""140227"",""139097"",""138631"""
"4922,858,17,9,2,4,""140167"",""138821"",""138858"""
"4923,858,4,6,5,5,""141380"",""139058"",""139058"""
"4924,858,13,6,6,6,""141592"",""139623"",""139695"""
"4925,858,3,131,8,7,""141120"",""139420"",""139773"""
"4926,858,30,131,7,8,""142605"",""140554"",""140662"""
"4927,858,16,10,14,9,""140595"",""140205"",""140768"""
"4928,858,814,10,15,10,""141064"",""140414"",\N"
"4929,858,815,15,17,11,""141311"",""140874"",\N"
"4930,858,808,4,10,12,""140955"",""140919"",\N"
"4931,858,67,5,18,13,""141737"",""141009"",\N"
"4932,858,811,4,9,14,""141391"",""141079"",\N"
"4933,858,153,5,19,15,""141386"",""141162"",\N"
"4934,858,155,15,16,16,""141613"",""141240"",\N"
"4935,858,813,3,12,17,""142258"",""141760"",\N"
"4936,858,5,205,20,18,""142979"",\N,\N"
"4937,858,15,205,21,19,""143884"",\N,\N"
"4938,858,10,166,24,20,""144515"",\N,\N"
"4939,858,817,164,22,21,""144641"",\N,\N"
"4940,858,816,166,25,22,""144699"",\N,\N"
"4941,858,24,164,23,23,""145159"",\N,\N"
"4942,859,20,9,1,1,""113664"",""112446"",""111918"""
"4943,859,17,9,2,2,""113467"",""112658"",""112099"""
"4944,859,18,1,4,3,""113281"",""112820"",""112283"""
"4945,859,1,1,3,4,""113361"",""112811"",""112480"""
"4946,859,4,6,5,5,""113969"",""112870"",""112591"""
"4947,859,3,131,8,6,""114083"",""112569"",""113050"""
"4948,859,13,6,6,7,""114269"",""113291"",""113068"""
"4949,859,16,10,14,8,""113480"",""113261"",""113298"""
"4950,859,811,4,9,9,""114453"",""113300"",""113761"""
"4951,859,30,131,7,10,""113694"",""113571"",\N"
"4952,859,814,10,15,11,""113733"",""113584"",\N"
"4953,859,22,3,11,12,""114117"",""113801"",\N"
"4954,859,153,5,19,13,""114225"",""113804"",\N"
"4955,859,67,5,18,14,""114500"",""113919"",\N"
"4956,859,808,4,10,15,""113859"",""114053"",\N"
"4957,859,155,15,16,16,""114571"",""114129"",\N"
"4958,859,815,15,17,17,""114430"",""114182"",\N"
"4959,859,813,3,12,18,""114625"",\N,\N"
"4960,859,5,205,20,19,""115068"",\N,\N"
"4961,859,15,205,21,20,""115358"",\N,\N"
"4962,859,24,164,23,21,""116631"",\N,\N"
"4963,859,817,164,22,22,""116890"",\N,\N"
"4964,859,816,166,25,23,""117019"",\N,\N"
"4965,859,10,166,24,24,""117060"",\N,\N"
"4966,860,1,1,4,1,""126800"",""125626"",""124922"""
"4967,860,18,1,3,2,""126832"",""125663"",""125074"""
"4968,860,154,208,10,3,""126498"",""125845"",""125302"""
"4969,860,30,131,7,4,""126586"",""125571"",""125336"""
"4970,860,17,9,2,5,""127117"",""126597"",""125651"""
"4971,860,20,9,1,6,""126773"",""125982"",""125668"""
"4972,860,3,131,8,7,""126763"",""125469"",""125686"""
"4973,860,813,3,18,8,""126803"",""126206"",""125908"""
"4974,860,807,10,12,9,""127464"",""126314"",""126451"""
"4975,860,817,5,16,10,""127024"",""126319"",\N"
"4976,860,818,5,17,11,""126493"",""126429"",\N"
"4977,860,4,6,5,12,""126688"",""126494"",\N"
"4978,860,155,15,14,13,""126182"",""126590"",\N"
