qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1,18,1,1,22,1,126572,125187,126714
2,18,9,2,4,2,126103,125315,126869
3,18,5,1,23,3,125664,125452,127079
4,18,13,6,2,4,125994,125691,127178
5,18,2,2,3,5,125960,125518,127236
6,18,15,7,11,6,126427,126101,128527
7,18,3,3,7,7,126295,126059,128687
8,18,14,9,9,8,126381,126063,129041
9,18,10,7,12,9,126919,126164,129593
23,19,13,6,2,1,135347,134412,135748
24,19,8,6,1,2,135645,134188,136230
25,19,5,1,23,3,135227,134759,136613
26,19,1,1,22,4,135392,134627,136709
27,19,15,7,11,5,135205,134960,136711
28,19,9,2,4,6,135794,134811,136727
29,19,2,2,3,7,135729,134648,136753
30,19,17,9,10,8,135440,134967,137009
31,19,4,4,5,9,135983,135140,138450
32,19,10,7,12,10,135891,135000,139656
45,20,9,2,4,1,132893,131745,133096
46,20,13,6,2,2,131937,131188,133123
47,20,1,1,22,3,132750,131922,133292
48,20,8,6,1,4,132652,131933,133418
49,20,5,1,23,5,133057,131718,133488
50,20,2,2,3,6,133137,131909,133737
51,20,15,7,11,7,132493,132159,133994
52,20,3,3,7,8,132903,132185,134015
53,20,18,11,16,9,132793,132362,135057
54,20,4,4,5,10,132947,132345,135115
67,21,8,6,1,1,120701,120784,121813
68,21,4,4,5,2,121347,120804,121904
69,21,13,6,2,3,121528,120584,122058
70,21,9,2,4,4,121423,120597,122065
71,21,1,1,22,5,121366,120825,122096
72,21,5,1,23,6,121430,120817,122231
73,21,17,9,10,7,121494,120984,122429
74,21,15,7,11,8,121158,120907,122529
75,21,2,2,3,9,121466,120815,122542
76,21,12,4,6,10,121409,120894,122699
89,22,13,6,2,1,125994,126192,127617
90,22,5,1,23,2,126736,126290,127808
91,22,1,1,22,3,126192,126477,127923
92,22,8,6,1,4,126457,126050,127936
93,22,9,2,4,5,126761,126129,128390
94,22,17,9,10,6,126773,126466,128417
95,22,4,4,5,7,126836,126522,128422
96,22,15,7,11,8,126695,126822,128836
97,22,2,2,3,9,127107,127607,128882
98,22,14,9,9,10,126939,126520,129959
109,23,13,6,2,1,115190,115110,115787
110,23,8,6,1,2,115717,115404,115815
111,23,1,1,22,3,115582,115322,115839
112,23,5,1,23,4,115295,115389,116165
113,23,9,2,4,5,115977,115483,116171
114,23,3,3,7,6,115935,115287,116548
115,23,4,4,5,7,116646,115827,116852
116,23,15,7,11,8,116306,115598,117203
117,23,17,9,10,9,116074,115745,117343
129,24,1,1,22,1,116909,117034,117886
130,24,9,2,4,2,117471,117679,118498
131,24,8,6,1,3,117301,117364,118735
132,24,4,4,5,4,117415,117488,118746
133,24,3,3,7,5,117991,117891,118844
134,24,13,6,2,6,117231,117353,119048
135,24,5,1,23,7,117287,117684,119089
136,24,2,2,3,8,118082,117781,119633
137,24,22,11,17,9,118256,118020,120848
149,25,8,6,1,1,115133,115161,116449
150,25,13,6,2,2,115024,115041,116490
151,25,1,1,22,3,115634,115293,116693
152,25,4,4,5,4,115754,115483,116840
153,25,15,7,11,5,115521,115362,116920
154,25,5,1,23,6,115965,115639,116944
155,25,9,2,4,7,115687,115723,117037
156,25,17,9,10,8,116020,115488,117233
157,25,14,9,9,9,115802,115654,117426
158,25,10,7,12,10,115727,115558,117596
169,26,5,1,23,1,119957,119597,121049
170,26,17,9,10,2,120982,119710,121554
171,26,8,6,1,3,120370,119971,121706
172,26,1,1,22,4,120288,119537,121835
173,26,2,2,3,5,121022,119802,121873
174,26,4,4,5,6,120998,119992,122029
175,26,12,4,6,7,120818,120115,122491
176,26,20,5,15,8,120318,120109,123251
177,26,13,6,2,9,120676,120086,123305
189,27,1,1,22,1,115218,114603,115666
190,27,13,6,2,2,114921,114747,115859
191,27,5,1,23,3,115476,114855,116143
192,27,15,7,11,4,115560,115122,116191
193,27,4,4,5,5,115917,114943,116385
194,27,8,6,1,6,115201,114949,116389
195,27,9,2,4,7,115985,115109,116521
196,27,17,9,10,8,115900,115481,117014
197,27,20,5,15,9,115532,115420,117244
198,27,14,9,9,10,115975,115338,117503
209,28,1,1,22,1,119376,119473,120899
210,28,5,1,23,2,119945,119480,121140
211,28,13,6,2,3,119578,119068,121191
212,28,9,2,4,4,120053,119776,121281
213,28,10,7,12,5,119980,119246,121326
214,28,8,6,1,6,120006,119546,121516
215,28,4,4,5,7,120229,119816,121698
216,28,17,9,10,8,120073,120046,121732
217,28,15,7,11,9,119942,119486,121767
218,28,12,4,6,10,120583,120131,122371
229,29,13,6,2,1,138176,137859,138989
230,29,1,1,22,2,138464,137954,139199
231,29,9,2,4,3,138347,138050,139392
232,29,8,6,1,4,138703,138229,139488
233,29,5,1,23,5,138656,138120,139937
234,29,20,5,15,6,138141,137842,140142
235,29,15,7,11,7,137948,137928,140309
236,29,2,2,3,8,138738,137859,140631
237,29,3,3,7,9,138595,138336,140721
238,29,7,5,14,10,138622,138417,140750
249,30,1,1,22,1,146887,146088,147338
250,30,13,6,2,2,146873,146391,147678
251,30,5,1,23,3,146812,146037,147815
252,30,8,6,1,4,146960,146298,147992
253,30,2,2,3,5,147419,146311,148315
254,30,4,4,5,6,147154,146491,148504
255,30,17,9,10,7,147270,146814,148736
256,30,9,2,4,8,147093,146494,148763
257,30,7,5,14,9,146777,146544,148951
258,30,20,5,15,10,147152,146804,150319
269,31,20,5,15,1,135464,135837,137555
270,31,5,1,23,2,135214,135843,137631
271,31,17,9,10,3,136001,136306,138117
272,31,7,5,14,4,135543,136175,138445
273,31,3,3,7,5,135485,135898,138767
274,31,13,6,2,6,135536,136676,138894
275,31,15,7,11,7,135906,136008,139152
276,31,4,4,5,8,136297,136518,139751
277,31,10,7,12,9,135737,136525,139787
278,31,2,2,3,10,135709,136626,139906
289,32,13,6,2,1,144519,144014,144801
290,32,1,1,22,2,144501,144932,145465
291,32,8,6,1,3,144282,144232,145617
292,32,9,2,4,4,144740,144519,145779
293,32,5,1,23,5,144311,144207,145873
294,32,2,2,3,6,145548,144520,145964
295,32,20,5,15,7,145042,144261,146244
296,32,10,7,12,8,145184,144441,146328
297,32,3,3,7,9,145103,144429,146611
298,32,6,3,8,10,145127,144826,147547
309,33,1,1,22,1,118071,117462,118404
310,33,8,6,1,2,118160,117733,118644
311,33,5,1,23,3,118220,117360,118821
312,33,4,4,5,4,118290,117871,118852
313,33,13,6,2,5,118110,117287,118874
314,33,9,2,4,6,118684,117931,118979
315,33,15,7,11,7,118501,117541,119026
316,33,10,7,12,8,117945,117670,119118
317,33,20,5,15,9,118559,117714,119638
318,33,7,5,14,10,118593,118102,120167
329,34,1,1,22,1,135566,134947,136303
330,34,8,6,1,2,135983,135355,136645
331,34,13,6,2,3,135971,135135,136889
332,34,4,4,5,4,135769,135461,136927
333,34,5,1,23,5,135623,135216,136930
334,34,17,9,10,6,136238,135686,137083
335,34,2,2,3,7,136224,135403,137201
336,34,20,5,15,8,135752,135386,137685
337,34,15,7,11,9,136104,135715,137934
338,34,7,5,14,10,136239,135478,138885
349,35,13,6,2,1,111830,111875,112368
350,35,15,7,11,2,112226,112107,112737
351,35,8,6,1,3,112083,111950,112825
352,35,1,1,22,4,112213,111856,112830
353,35,5,1,23,5,112366,111768,112917
354,35,4,4,5,6,112214,112090,112967
355,35,20,5,15,7,112390,111845,113082
356,35,2,2,3,8,112371,112026,113297
357,35,7,5,14,9,112498,112075,114105
358,35,10,7,12,10,112223,111909,114230
369,36,8,6,6,1,126644,125644,126072
370,36,4,1,1,2,126697,125326,126493
371,36,2,2,9,3,126895,125358,126556
372,36,1,1,2,4,126674,125577,126755
373,36,9,2,10,5,126696,125882,127347
374,36,21,4,3,6,127270,125944,127634
375,36,17,9,15,7,126978,126623,127934
376,36,15,7,12,8,127014,126688,128404
377,36,23,7,11,9,127328,126739,128692
378,36,11,8,22,10,127365,126758,128871
391,37,13,6,5,1,135340,134454,135043
392,37,4,1,1,2,134942,134057,135310
393,37,8,6,6,3,135138,134687,135479
394,37,1,1,2,4,135028,134650,136045
395,37,2,2,9,5,135617,135203,136543
396,37,3,3,16,6,135755,135380,136829
397,37,9,2,10,7,135294,134739,136839
398,37,15,7,12,8,135666,135255,136902
399,37,23,7,11,9,135736,135595,137078
400,37,17,9,15,10,135727,135579,137345
413,38,13,6,5,1,132443,131359,132652
414,38,1,1,2,2,132580,131752,132935
415,38,8,6,6,3,133161,131812,133131
416,38,4,1,1,4,133049,132214,133192
417,38,2,2,9,5,133164,132154,133404
418,38,9,2,10,6,133348,132292,133710
419,38,21,4,3,7,133556,132889,134056
420,38,17,9,15,8,133496,132808,134106
421,38,15,7,12,9,133218,132429,134154
422,38,3,3,16,10,133349,132815,134399
435,39,13,6,5,1,121375,120597,121421
436,39,4,1,1,2,121609,120797,121451
437,39,8,6,6,3,121802,120741,121723
438,39,1,1,2,4,121120,120713,121785
439,39,9,2,10,5,121941,121381,122253
440,39,15,7,12,6,122501,121554,122324
441,39,2,2,9,7,121625,121113,122389
442,39,5,4,4,8,121790,121623,122568
443,39,14,9,14,9,122491,121488,122749
444,39,21,4,3,10,122064,121677,122881
457,40,4,1,1,1,116059,115431,115726
458,40,1,1,2,2,115685,115479,115905
459,40,13,6,5,3,116786,116034,115967
460,40,21,4,3,4,117596,116054,116285
461,40,3,3,16,5,116870,116100,116439
462,40,17,9,15,6,117816,116420,116784
463,40,2,2,9,7,117385,115733,116832
464,40,9,2,10,8,117584,115576,116955
465,40,22,11,8,9,117244,116454,117498
466,40,18,11,7,10,117297,116457,117939
479,41,1,1,2,1,116576,115486,115707
480,41,4,1,1,2,116562,115522,116163
481,41,2,2,9,3,117006,115960,116266
482,41,8,6,6,4,116468,116592,116411
483,41,13,6,5,5,116756,116138,116570
484,41,17,9,15,6,117315,116257,116913
485,41,3,3,16,7,117016,116190,116919
486,41,9,2,10,8,117267,116368,116993
487,41,21,4,3,9,116805,116288,117229
488,41,15,7,12,10,117324,116600,117747
501,42,1,1,2,1,112563,112065,112331
502,42,4,1,1,2,112416,111926,112500
503,42,13,6,5,3,112731,112180,112703
504,42,8,6,6,4,112732,112111,112839
505,42,2,2,9,5,112543,112188,112847
506,42,5,4,4,6,112998,112599,113308
507,42,20,2,10,7,112711,112644,113513
508,42,15,7,12,8,113186,112828,113789
509,42,17,9,15,9,113425,112788,113871
510,42,21,4,3,10,113168,112603,113953
523,43,13,6,5,1,115303,114822,115034
524,43,1,1,2,2,114805,114795,115104
525,43,8,6,6,3,114872,114828,115257
526,43,9,2,10,4,115778,115066,115493
527,43,21,4,3,5,116047,115227,115674
528,43,5,4,4,6,115524,115272,115826
529,43,2,2,9,7,115783,115149,115900
530,43,15,7,12,8,116118,115379,115935
531,43,3,3,16,9,116092,115331,116328
545,44,1,1,2,1,119885,119400,119997
546,44,8,6,6,2,119753,119252,120099
547,44,4,1,1,3,119330,119152,120147
548,44,13,6,5,4,119790,119421,120265
549,44,9,2,10,5,120294,120054,120401
550,44,23,7,11,6,120513,119860,120516
551,44,5,4,4,7,120570,120077,120721
552,44,21,4,3,8,120842,120042,120775
553,44,2,2,9,9,120534,120178,120894
554,44,15,7,12,10,121150,120133,121240
567,45,8,6,6,1,131522,131237,131450
568,45,4,1,1,2,131074,130983,131741
569,45,13,6,5,3,131447,130912,131778
570,45,2,2,9,4,131889,131652,131840
571,45,9,2,10,5,131961,131444,132123
572,45,17,9,15,6,132629,131661,132476
573,45,5,4,4,7,132594,131783,132478
574,45,15,7,12,8,132381,131859,132501
575,45,23,7,11,9,132446,131843,132570
576,45,1,1,2,10,131587,131185,133833
589,46,4,1,1,1,120425,119661,119674
590,46,1,1,2,2,119570,119301,119781
591,46,2,2,9,3,120751,120322,120259
592,46,8,6,6,4,120435,120107,120410
593,46,3,3,16,5,120547,120188,120632
594,46,23,7,11,6,120449,120455,120714
595,46,9,2,10,7,120366,120703,120876
596,46,21,4,3,8,121645,120590,121079
597,46,15,7,12,9,120481,119951,121206
598,46,17,9,15,10,120794,120439,121256
611,47,13,6,5,1,127488,127039,127329
612,47,1,1,2,2,127513,126936,127373
613,47,8,6,6,3,127294,126902,127546
614,47,4,1,1,4,127328,126841,127574
615,47,9,2,10,5,127997,127253,127722
616,47,2,2,9,6,128099,127253,128037
617,47,5,4,4,7,128127,127039,128491
618,47,3,3,16,8,128275,127750,128501
619,47,15,7,12,9,128318,127801,128740
620,47,21,4,3,10,128313,127880,129322
633,48,4,1,1,1,121718,121356,121997
634,48,1,1,2,2,121956,121746,122034
635,48,13,6,5,3,122309,121993,122549
636,48,2,2,9,4,123107,122466,123174
637,48,8,6,6,5,122673,122369,123183
638,48,9,2,10,6,123088,122400,123446
639,48,5,4,4,7,123505,123134,124102
640,48,3,3,16,8,123333,122748,124382
641,48,15,7,12,9,123724,123107,124555
642,48,18,11,7,10,123639,123021,125165
655,49,8,6,6,1,146242,145070,145994
656,49,13,6,5,2,146060,145173,146011
657,49,4,1,1,3,146058,145442,146091
658,49,1,1,2,4,146437,145132,146406
659,49,3,3,16,5,146950,146469,147334
660,49,2,2,9,6,146923,145994,147409
661,49,17,9,15,7,147084,146426,147524
662,49,15,7,12,8,147143,146480,147798
663,49,5,4,4,9,146971,146240,148505
668,49,9,2,10,14,146707,145885,146996
677,50,1,1,2,1,125489,124753,125368
678,50,4,1,1,2,125379,124806,125438
679,50,8,6,6,3,125390,124988,125516
680,50,13,6,5,4,125359,125049,125765
681,50,2,2,9,5,125971,125248,126505
682,50,18,11,7,6,126614,125454,126913
683,50,17,9,15,7,125970,125535,126914
684,50,20,5,19,8,126025,125909,126973
685,50,9,2,10,9,126300,125530,127225
692,50,3,3,16,16,126579,125816,126728
699,51,1,1,2,1,135798,135898,135908
700,51,8,6,6,2,135692,135381,136044
701,51,13,6,5,3,135792,135796,136221
702,51,4,1,1,4,135809,135845,136576
703,51,14,9,14,5,136930,136252,137619
704,51,23,7,11,6,137135,136709,138013
705,51,17,9,15,7,137199,136602,138153
706,51,2,2,9,8,136737,136217,138455
707,51,9,2,10,9,136309,136116,138472
708,51,18,11,7,10,137092,136771,139285
721,52,13,6,5,1,112303,112374,111931
722,52,1,1,2,2,113033,112296,112082
723,52,8,6,6,3,113016,112161,112322
724,52,4,1,1,4,112895,112637,112356
725,52,17,9,15,5,113081,112683,112928
726,52,2,2,9,6,113472,112888,113081
727,52,9,2,10,7,113085,112641,113129
728,52,15,7,12,8,113470,112832,113195
729,52,14,9,14,9,113264,112846,113272
730,52,3,3,16,10,113707,112752,113477
743,53,30,6,5,1,133310,132025,131431
744,53,13,6,6,2,133579,132014,131478
745,53,18,11,12,3,132603,132025,131549
746,53,4,4,1,4,132433,131215,131702
747,53,31,1,4,5,133233,131487,132164
748,53,22,11,11,6,133922,132322,132579
749,53,17,3,9,7,133454,132309,133006
750,53,32,9,15,8,134308,132106,133112
751,53,21,4,2,9,132934,131831,133496
752,53,2,2,16,10,133374,131958,133926
765,54,21,4,2,1,135488,133623,133840
766,54,18,11,12,2,135023,133527,133986
767,54,3,3,10,3,135105,134563,134626
768,54,30,6,5,4,135810,134574,134668
769,54,17,3,9,5,135252,134279,134672
770,54,31,1,4,6,134536,134568,134916
771,54,8,1,3,7,134667,134351,134983
772,54,4,4,1,8,135514,133997,135747
773,54,32,9,15,9,135171,134537,138715
787,55,18,11,12,1,128081,126337,125229
788,55,21,4,2,2,127765,126196,125635
789,55,4,4,1,3,128569,125729,125778
790,55,8,1,3,4,127193,126161,125822
791,55,31,1,4,5,127079,125902,125976
792,55,23,7,7,6,128007,126596,126612
793,55,17,3,9,7,127669,126075,126937
794,55,2,2,16,8,127796,126014,127579
795,55,35,2,17,9,128460,126714,129239
809,56,30,6,5,1,124598,122579,122795
810,56,18,11,12,2,124480,123749,122988
811,56,22,11,11,3,124727,123760,123242
812,56,13,6,6,4,124884,123595,123702
813,56,4,4,1,5,123536,123743,123709
814,56,23,7,7,6,124370,123565,123772
815,56,31,1,4,7,124960,123760,124021
816,56,8,1,3,8,124259,123190,124158
817,56,15,7,8,9,124446,123727,124172
818,56,17,3,9,10,124992,123718,124795
831,57,4,4,1,1,131138,130336,129816
832,57,30,6,5,2,131235,130013,130028
833,57,13,6,6,3,131921,130732,130407
834,57,22,11,11,4,131671,130469,130754
835,57,8,1,3,5,131263,130203,130933
836,57,18,11,12,6,131420,130755,130940
837,57,15,7,8,7,131809,130733,131419
838,57,35,2,17,8,131545,130865,131542
839,57,31,1,4,9,131774,130671,131880
840,57,17,3,9,10,131712,130892,133405
853,58,4,4,1,1,115816,115124,114648
854,58,21,4,2,2,116046,114766,114709
855,58,30,6,5,3,116049,114637,114970
856,58,13,6,6,4,116359,115245,115442
857,58,22,11,11,5,116266,115258,115885
858,58,23,7,7,6,116234,115164,115885
859,58,15,7,8,7,116174,115068,115976
860,58,18,11,12,8,116054,115150,116008
861,58,8,1,3,9,116613,115422,116015
862,58,2,2,16,10,116322,115468,117144
875,59,4,4,1,1,114232,113622,113962
876,59,17,3,9,2,114305,113728,114082
877,59,8,1,3,3,113887,113532,114140
878,59,31,1,4,4,114483,114295,114664
879,59,22,11,11,5,114766,114312,115804
880,59,15,7,8,6,114883,114211,115857
881,59,14,9,14,7,115090,113687,116426
882,59,3,3,10,8,114888,113909,116636
883,59,21,4,2,9,114614,113647,117260
897,60,4,4,1,1,121018,120271,120253
898,60,8,1,3,2,121648,120497,120397
899,60,30,6,5,3,122096,120659,120574
900,60,13,6,6,4,121647,120846,120764
901,60,21,4,2,5,122411,120594,120919
902,60,22,11,11,6,122965,120929,120943
903,60,23,7,7,7,122886,121043,121073
904,60,31,1,4,8,122169,120816,121107
905,60,2,2,16,9,121670,120629,121329
906,60,35,2,17,10,121637,120672,121599
919,61,4,4,1,1,115350,114726,114942
920,61,21,4,2,2,115917,115295,115178
921,61,8,1,3,3,115376,115273,115386
922,61,15,7,8,4,116455,115506,115968
923,61,30,6,5,5,115716,115139,115986
924,61,3,3,10,6,116404,115269,116012
925,61,31,1,4,7,116251,115253,116228
926,61,18,11,12,8,116594,115814,116608
927,61,22,11,11,9,116735,115601,116912
928,61,13,6,6,10,116259,115555,117209
941,62,30,6,5,1,111588,110636,110832
942,62,13,6,6,2,111088,111146,111435
943,62,21,4,2,3,112287,111200,111920
944,62,22,11,11,4,112156,111263,112109
945,62,4,4,1,5,112416,111877,112449
946,62,35,2,17,6,112114,111724,112479
947,62,18,11,12,7,112238,111865,112523
948,62,23,7,7,8,111879,111673,112795
949,62,8,1,3,9,112777,112135,113174
950,62,2,2,16,10,111891,111718,115280
963,63,30,6,5,1,115865,115111,115493
964,63,13,6,6,2,116277,115679,115510
965,63,4,4,1,3,116328,115706,115785
966,63,15,7,8,4,115550,115776,116036
967,63,23,7,7,5,115949,115625,116091
968,63,8,1,3,6,116154,115742,116281
969,63,21,4,2,7,116825,115901,116345
970,63,37,1,4,8,116679,115902,116632
971,63,3,3,10,9,116534,115926,118272
972,63,14,9,14,10,116350,115974,118663
985,64,8,1,3,1,115214,114410,114070
986,64,30,6,5,2,114904,113778,114205
987,64,13,6,6,3,114412,114094,114569
988,64,18,11,12,4,115869,114378,114862
989,64,21,4,2,5,115916,114540,114894
990,64,22,11,11,6,115757,114652,114934
991,64,4,4,1,7,115518,114746,115282
992,64,23,7,7,8,115789,114743,115923
993,64,37,1,4,9,115655,115021,115936
994,64,14,9,14,10,115836,114826,116326
1007,65,8,1,3,1,120080,119704,119599
1008,65,13,6,6,2,119742,119504,119886
1009,65,22,11,11,3,121141,119783,120085
1010,65,18,11,12,4,120820,119943,120092
1011,65,37,1,4,5,121288,119991,120117
1012,65,17,3,9,6,121335,120047,120266
1013,65,23,7,7,7,121112,120243,120759
1014,65,21,4,2,8,121370,120154,120924
1015,65,15,7,8,9,121434,120231,121132
1016,65,9,2,17,10,120891,120256,122049
1029,66,13,6,6,1,127306,127059,126907
1030,66,30,6,5,2,127385,125850,127284
1031,66,4,4,1,3,127861,126917,127321
1032,66,21,4,2,4,128175,127346,127564
1033,66,23,7,7,5,127668,127062,127569
1034,66,2,2,16,6,128200,127251,127785
1035,66,18,11,12,7,128222,126872,127790
1036,66,8,1,3,8,128236,127202,127866
1037,66,9,2,17,9,128212,127405,128167
1038,66,17,3,9,10,128307,127608,129436
1051,67,8,1,3,1,121994,121349,121484
1052,67,30,6,5,2,121711,121353,121486
1053,67,2,2,16,3,121764,121425,121653
1054,67,13,6,6,4,122028,121225,121704
1055,67,18,11,12,5,122512,121572,122011
1056,67,9,2,17,6,122437,121270,122258
1057,67,37,1,4,7,122422,121878,122280
1058,67,22,11,11,8,122640,121688,122787
1059,67,21,4,2,9,122486,121722,123175
1060,67,4,4,1,10,121747,121526,125688
1073,68,4,4,1,1,144128,143951,144360
1074,68,21,4,2,2,144378,144336,144992
1075,68,22,11,11,3,147072,145228,145503
1076,68,18,11,12,4,145809,144662,145503
1077,68,8,1,3,5,144909,145622,145754
1078,68,30,6,5,6,147366,145660,145775
1079,68,37,1,4,7,144808,145095,145877
1080,68,2,2,16,8,146249,145055,146053
1081,68,9,2,17,9,146049,145576,146632
1082,68,38,9,15,10,146387,145747,148021
1095,69,13,6,6,1,130112,129830,129599
1096,69,30,6,5,2,131279,128954,129711
1097,69,23,7,7,3,130595,130299,129989
1098,69,15,7,8,4,130420,130204,130039
1099,69,4,4,1,5,130976,130357,130371
1100,69,21,4,2,6,131696,130306,130599
1101,69,18,11,12,7,130847,130268,130992
1102,69,22,11,11,8,131972,130598,131478
1103,69,2,2,16,9,131811,130470,131513
1104,69,3,3,10,10,130585,130321,131856
1117,70,13,6,6,1,110643,110775,110680
1118,70,8,1,3,2,112035,111386,111299
1119,70,15,7,8,3,111885,111343,111328
1120,70,4,4,1,4,111791,111148,111567
1121,70,22,11,11,5,112017,111578,111619
1122,70,21,4,2,6,112042,111461,111629
1123,70,23,7,7,7,111713,111550,111695
1124,70,2,2,16,8,112307,111648,111882
1125,70,9,2,17,9,112040,111589,112131
2986,1,18,23,22,1,125211,124855,126202
2987,1,22,23,23,2,125006,124783,126505
2988,1,20,9,15,3,125938,125121,126830
2989,1,9,2,5,4,125922,125152,126914
2990,1,3,3,16,5,125846,125123,126973
2991,1,10,7,10,6,125499,125281,126975
2992,1,13,6,3,7,125844,125319,127033
2993,1,15,7,9,8,126194,125265,127127
2994,1,8,6,4,9,125899,125380,127163
2995,1,17,9,14,10,125427,125241,127246
3006,2,18,23,22,1,135058,133784,135181
3007,2,15,7,9,2,134745,133990,135273
3008,2,20,9,15,3,134935,134276,135518
3009,2,22,23,23,4,134681,134387,135651
3010,2,10,7,10,5,134907,134258,135690
3011,2,3,3,16,6,135083,134547,135750
3012,2,17,9,14,7,135027,134222,135797
3013,2,9,2,5,8,135166,134562,136106
3014,2,8,6,4,9,135476,134456,136170
3015,2,4,4,7,10,135260,134706,137659
